x,y,z,theta,dist_l,conf_l,dist_r,conf_r
2784.5144043, 4383.36669922, 48.9280128479, -1.34179663658, 1.9, -1, 1.9, -1
2784.59423828, 4383.02441406, 48.9335975647, -1.34180188179, 1.9, -1, 1.9, -1
2784.67138672, 4382.69482422, 48.9389762878, -1.341807127, 1.9, -1, 1.9, -1
2784.74511719, 4382.37792969, 48.9440956116, -1.34181046486, 1.9, -1, 1.9, -1
2784.81616211, 4382.07421875, 48.9490203857, -1.34181141853, 1.9, -1, 1.9, -1
2784.88427734, 4381.78320312, 48.9537734985, -1.34181237221, 1.9, -1, 1.9, -1
2784.94921875, 4381.50537109, 48.9582939148, -1.34181237221, 1.9, -1, 1.9, -1
2785.01123047, 4381.24072266, 48.9626121521, -1.34181237221, 1.9, -1, 1.9, -1
2785.07006836, 4380.98828125, 48.9666976929, -1.34178519249, 1.9, -1, 1.9, -1
2785.1262207, 4380.74902344, 48.9706268311, -1.34176325798, 1.9, -1, 1.9, -1
2785.17895508, 4380.52197266, 48.9743728638, -1.34175372124, 1.9, -1, 1.9, -1
2785.22900391, 4380.30859375, 48.9779129028, -1.34174847603, 1.9, -1, 1.9, -1
2785.27587891, 4380.10791016, 48.9813575745, -1.34173369408, 1.9, -1, 1.9, -1
2785.31982422, 4379.91992188, 48.9845275879, -1.34172606468, 1.9, -1, 1.9, -1
2785.36083984, 4379.74511719, 48.9873886108, -1.34172511101, 1.9, -1, 1.9, -1
2785.39941406, 4379.57958984, 48.9901542664, -1.34172654152, 1.9, -1, 1.9, -1
2785.43945312, 4379.40869141, 48.9934577942, -1.34171319008, 1.9, -1, 1.9, -1
2785.48339844, 4379.22119141, 48.9971351624, -1.34165883064, 1.9, -1, 1.9, -1
2785.52978516, 4379.0234375, 49.0005645752, -1.3415749073, 1.9, -1, 1.9, -1
2785.57324219, 4378.83886719, 49.0035095215, -1.34154820442, 1.9, -1, 1.9, -1
2785.61352539, 4378.66650391, 49.006362915, -1.34154200554, 1.9, -1, 1.9, -1
2785.65087891, 4378.50732422, 49.0089797974, -1.34155154228, 1.9, -1, 1.9, -1
2785.68505859, 4378.36132812, 49.0113220215, -1.34155631065, 1.9, -1, 1.9, -1
2785.71606445, 4378.22802734, 49.0133743286, -1.34155774117, 1.9, -1, 1.9, -1
2785.74414062, 4378.10742188, 49.0151863098, -1.34154820442, 1.9, -1, 1.9, -1
2785.76904297, 4377.99951172, 49.0168266296, -1.34149479866, 1.9, -1, 1.9, -1
2785.79003906, 4377.90429688, 49.0182800293, -1.34151530266, 1.9, -1, 1.9, -1
2785.80786133, 4377.82177734, 49.01953125, -1.34168553352, 1.9, -1, 1.9, -1
2785.82226562, 4377.75195312, 49.0205993652, -1.34197640419, 1.9, -1, 1.9, -1
2785.83422852, 4377.69482422, 49.0214767456, -1.34205508232, 1.9, -1, 1.9, -1
2785.84350586, 4377.65087891, 49.0221633911, -1.34195208549, 1.9, -1, 1.9, -1
2785.84985352, 4377.61962891, 49.0226364136, -1.3418109417, 1.9, -1, 1.9, -1
2785.85375977, 4377.60107422, 49.0229187012, -1.34159493446, 1.9, -1, 1.9, -1
2785.85449219, 4377.59521484, 49.0229988098, -1.34135270119, 1.9, -1, 1.9, -1
2785.85424805, 4377.59521484, 49.0231513977, -1.34119772911, 1.9, -1, 1.9, -1
2785.85375977, 4377.59716797, 49.0234680176, -1.34113478661, 1.9, -1, 1.9, -1
2785.85351562, 4377.59765625, 49.0237960815, -1.34109854698, 1.9, -1, 1.9, -1
2785.85351562, 4377.59765625, 49.0239906311, -1.34105181694, 1.9, -1, 1.9, -1
2785.85351562, 4377.59765625, 49.0240325928, -1.34101510048, 1.9, -1, 1.9, -1
2785.85351562, 4377.59765625, 49.0239906311, -1.34099984169, 1.9, -1, 1.9, -1
2785.85351562, 4377.59765625, 49.0239295959, -1.34098267555, 1.9, -1, 1.9, -1
2785.85351562, 4377.59765625, 49.0238838196, -1.34098410606, 1.9, -1, 1.9, -1
2785.85351562, 4377.59765625, 49.0238838196, -1.34098410606, 1.9, -1, 1.9, -1
2785.85351562, 4377.59765625, 49.0238838196, -1.34098410606, 1.9, -1, 1.9, -1
2785.85351562, 4377.59765625, 49.0238838196, -1.34098410606, 1.9, -1, 1.9, -1
2785.85351562, 4377.59765625, 49.0238838196, -1.34098410606, 1.9, -1, 1.9, -1
2785.85351562, 4377.59765625, 49.0238838196, -1.34098410606, 1.9, -1, 1.9, -1
2785.85351562, 4377.59765625, 49.0238838196, -1.34098410606, 1.9, -1, 1.9, -1
2785.85351562, 4377.59765625, 49.0238838196, -1.34098410606, 1.9, -1, 1.9, -1
2785.85351562, 4377.59765625, 49.0238838196, -1.34098410606, 1.9, -1, 1.9, -1
2785.85351562, 4377.59765625, 49.0238838196, -1.34098410606, 1.9, -1, 1.9, -1
2785.85351562, 4377.59765625, 49.0238838196, -1.34098410606, 1.9, -1, 1.9, -1
2785.85351562, 4377.59765625, 49.0238838196, -1.34098410606, 1.9, -1, 1.9, -1
2785.85351562, 4377.59765625, 49.0238838196, -1.34098410606, 1.9, -1, 1.9, -1
2785.85351562, 4377.59716797, 49.023853302, -1.34097313881, 1.9, -1, 1.9, -1
2785.85522461, 4377.58984375, 49.0241203308, -1.34094548225, 1.9, -1, 1.9, -1
2785.8605957, 4377.56835938, 49.0247993469, -1.34091162682, 1.9, -1, 1.9, -1
2785.86987305, 4377.52929688, 49.0257530212, -1.34089159966, 1.9, -1, 1.9, -1
2785.88378906, 4377.47021484, 49.0268745422, -1.34090733528, 1.9, -1, 1.9, -1
2785.90283203, 4377.39013672, 49.0281257629, -1.34093260765, 1.9, -1, 1.9, -1
2785.92724609, 4377.28710938, 49.0295562744, -1.34093356133, 1.9, -1, 1.9, -1
2785.95751953, 4377.15917969, 49.0312538147, -1.34089303017, 1.9, -1, 1.9, -1
2785.99414062, 4377.00585938, 49.0332565308, -1.34082055092, 1.9, -1, 1.9, -1
2786.03735352, 4376.82421875, 49.0356369019, -1.34072232246, 1.9, -1, 1.9, -1
2786.0871582, 4376.61425781, 49.038394928, -1.34060359001, 1.9, -1, 1.9, -1
2786.14453125, 4376.37304688, 49.0417442322, -1.34048819542, 1.9, -1, 1.9, -1
2786.20703125, 4376.10888672, 49.0451850891, -1.34034562111, 1.9, -1, 1.9, -1
2786.26708984, 4375.85449219, 49.0485458374, -1.3402068615, 1.9, -1, 1.9, -1
2786.32397461, 4375.61376953, 49.0518569946, -1.34009718895, 1.9, -1, 1.9, -1
2786.37792969, 4375.38574219, 49.055305481, -1.34004950523, 1.9, -1, 1.9, -1
2786.4284668, 4375.17041016, 49.058719635, -1.34003567696, 1.9, -1, 1.9, -1
2786.47607422, 4374.96777344, 49.0618553162, -1.3400323391, 1.9, -1, 1.9, -1
2786.52050781, 4374.77880859, 49.064666748, -1.3400323391, 1.9, -1, 1.9, -1
2786.56201172, 4374.60205078, 49.0672950745, -1.34003329277, 1.9, -1, 1.9, -1
2786.6003418, 4374.43847656, 49.0697402954, -1.34003329277, 1.9, -1, 1.9, -1
2786.63598633, 4374.28759766, 49.0720024109, -1.34003520012, 1.9, -1, 1.9, -1
2786.66918945, 4374.14990234, 49.0740737915, -1.33959412575, 1.9, -1, 1.9, -1
2786.71118164, 4374.03222656, 49.0760879517, -1.32976746559, 1.9, -1, 1.9, -1
2786.7578125, 4373.93408203, 49.0778656006, -1.31303238869, 1.9, -1, 1.9, -1
2786.79833984, 4373.84863281, 49.0795211792, -1.29967570305, 1.9, -1, 1.9, -1
2786.83129883, 4373.77246094, 49.0810317993, -1.29123997688, 1.9, -1, 1.9, -1
2786.85644531, 4373.70703125, 49.0821685791, -1.28649735451, 1.9, -1, 1.9, -1
2786.87475586, 4373.65283203, 49.0829315186, -1.28447890282, 1.9, -1, 1.9, -1
2786.88793945, 4373.61083984, 49.0835151672, -1.28354668617, 1.9, -1, 1.9, -1
2786.90063477, 4373.57128906, 49.0842590332, -1.28286719322, 1.9, -1, 1.9, -1
2786.91625977, 4373.52050781, 49.0854454041, -1.28234887123, 1.9, -1, 1.9, -1
2786.93676758, 4373.45214844, 49.0868721008, -1.2819750309, 1.9, -1, 1.9, -1
2786.96386719, 4373.36230469, 49.0884017944, -1.28168559074, 1.9, -1, 1.9, -1
2786.99780273, 4373.25, 49.0900154114, -1.28145861626, 1.9, -1, 1.9, -1
2787.03881836, 4373.11328125, 49.0917701721, -1.28127360344, 1.9, -1, 1.9, -1
2787.08789062, 4372.95019531, 49.0937309265, -1.28112339973, 1.9, -1, 1.9, -1
2787.14453125, 4372.76269531, 49.0958938599, -1.28099560738, 1.9, -1, 1.9, -1
2787.19970703, 4372.58007812, 49.0980224609, -1.28086400032, 1.9, -1, 1.9, -1
2787.25097656, 4372.41015625, 49.1001625061, -1.28075766563, 1.9, -1, 1.9, -1
2787.2980957, 4372.25292969, 49.1024055481, -1.28069710732, 1.9, -1, 1.9, -1
2787.34155273, 4372.10839844, 49.1046142578, -1.28068423271, 1.9, -1, 1.9, -1
2787.38085938, 4371.97705078, 49.1065559387, -1.28068327904, 1.9, -1, 1.9, -1
2787.41650391, 4371.85791016, 49.1082038879, -1.28068709373, 1.9, -1, 1.9, -1
2787.44824219, 4371.75146484, 49.1096916199, -1.28072714806, 1.9, -1, 1.9, -1
2787.47607422, 4371.65722656, 49.111000061, -1.28087925911, 1.9, -1, 1.9, -1
2787.49975586, 4371.57568359, 49.1121406555, -1.28117156029, 1.9, -1, 1.9, -1
2787.51977539, 4371.50634766, 49.1131057739, -1.28157162666, 1.9, -1, 1.9, -1
2787.53588867, 4371.44970703, 49.1139030457, -1.28189826012, 1.9, -1, 1.9, -1
2787.54858398, 4371.40576172, 49.114528656, -1.28196167946, 1.9, -1, 1.9, -1
2787.55786133, 4371.37402344, 49.1149711609, -1.28193163872, 1.9, -1, 1.9, -1
2787.56323242, 4371.35498047, 49.1152305603, -1.28186678886, 1.9, -1, 1.9, -1
2787.56469727, 4371.34814453, 49.115322113, -1.28180909157, 1.9, -1, 1.9, -1
2787.56469727, 4371.34765625, 49.1154556274, -1.28173804283, 1.9, -1, 1.9, -1
2787.56420898, 4371.34863281, 49.1157531738, -1.28167176247, 1.9, -1, 1.9, -1
2787.56396484, 4371.34863281, 49.1160507202, -1.28163981438, 1.9, -1, 1.9, -1
2787.56396484, 4371.34912109, 49.1162261963, -1.28164029121, 1.9, -1, 1.9, -1
2787.56396484, 4371.34912109, 49.116268158, -1.28161692619, 1.9, -1, 1.9, -1
2787.5637207, 4371.34912109, 49.1162414551, -1.28161549568, 1.9, -1, 1.9, -1
2787.5637207, 4371.34912109, 49.1161766052, -1.28159832954, 1.9, -1, 1.9, -1
2787.5637207, 4371.34912109, 49.1161155701, -1.28157687187, 1.9, -1, 1.9, -1
2787.5637207, 4371.34912109, 49.1161155701, -1.28157687187, 1.9, -1, 1.9, -1
2787.5637207, 4371.34912109, 49.1161155701, -1.28157687187, 1.9, -1, 1.9, -1
2787.56396484, 4371.34863281, 49.1160926819, -1.28157162666, 1.9, -1, 1.9, -1
2787.56640625, 4371.34130859, 49.1163520813, -1.2815310955, 1.9, -1, 1.9, -1
2787.57275391, 4371.32080078, 49.1170158386, -1.28147482872, 1.9, -1, 1.9, -1
2787.58447266, 4371.28271484, 49.1179237366, -1.28143429756, 1.9, -1, 1.9, -1
2787.60205078, 4371.22460938, 49.1189613342, -1.28144288063, 1.9, -1, 1.9, -1
2787.6262207, 4371.14550781, 49.1201095581, -1.28146862984, 1.9, -1, 1.9, -1
2787.65722656, 4371.04345703, 49.121421814, -1.2814719677, 1.9, -1, 1.9, -1
2787.6953125, 4370.91748047, 49.122959137, -1.2814438343, 1.9, -1, 1.9, -1
2787.74121094, 4370.76611328, 49.1247711182, -1.28139472008, 1.9, -1, 1.9, -1
2787.79541016, 4370.58691406, 49.1269264221, -1.2813346386, 1.9, -1, 1.9, -1
2787.85839844, 4370.37988281, 49.1294250488, -1.2812693119, 1.9, -1, 1.9, -1
2787.93066406, 4370.14257812, 49.1322898865, -1.28119874001, 1.9, -1, 1.9, -1
2788.01245117, 4369.87402344, 49.1356506348, -1.28112769127, 1.9, -1, 1.9, -1
2788.10424805, 4369.57128906, 49.1394996643, -1.28105568886, 1.9, -1, 1.9, -1
2788.20092773, 4369.25244141, 49.1432571411, -1.28095269203, 1.9, -1, 1.9, -1
2788.29321289, 4368.9453125, 49.147277832, -1.2807238102, 1.9, -1, 1.9, -1
2788.3815918, 4368.65185547, 49.1515426636, -1.28051590919, 1.9, -1, 1.9, -1
2788.46606445, 4368.37109375, 49.1560707092, -1.28041529655, 1.9, -1, 1.9, -1
2788.54638672, 4368.10253906, 49.160484314, -1.28037762642, 1.9, -1, 1.9, -1
2788.62304688, 4367.84716797, 49.1645431519, -1.28036522865, 1.9, -1, 1.9, -1
2788.69580078, 4367.60400391, 49.1682891846, -1.28036046028, 1.9, -1, 1.9, -1
2788.76464844, 4367.37402344, 49.1719665527, -1.28035950661, 1.9, -1, 1.9, -1
2788.82958984, 4367.15673828, 49.1754608154, -1.28035950661, 1.9, -1, 1.9, -1
2788.890625, 4366.95214844, 49.1787605286, -1.28035950661, 1.9, -1, 1.9, -1
2788.94799805, 4366.75976562, 49.1818771362, -1.28036046028, 1.9, -1, 1.9, -1
2789.0012207, 4366.58056641, 49.1847953796, -1.28036141396, 1.9, -1, 1.9, -1
2789.05126953, 4366.41357422, 49.1875076294, -1.28036141396, 1.9, -1, 1.9, -1
2789.09765625, 4366.25976562, 49.190032959, -1.28036284447, 1.9, -1, 1.9, -1
2789.14013672, 4366.11816406, 49.1923561096, -1.28036379814, 1.9, -1, 1.9, -1
2789.17871094, 4365.98974609, 49.1944732666, -1.28036427498, 1.9, -1, 1.9, -1
2789.21337891, 4365.87304688, 49.1963882446, -1.28034186363, 1.9, -1, 1.9, -1
2789.24414062, 4365.76953125, 49.1981010437, -1.28027272224, 1.9, -1, 1.9, -1
2789.27026367, 4365.67871094, 49.1996231079, -1.2803041935, 1.9, -1, 1.9, -1
2789.29223633, 4365.59960938, 49.2009391785, -1.28053212166, 1.9, -1, 1.9, -1
2789.31030273, 4365.53320312, 49.2020530701, -1.28090453148, 1.9, -1, 1.9, -1
2789.32495117, 4365.47949219, 49.2029762268, -1.28102087975, 1.9, -1, 1.9, -1
2789.33618164, 4365.43847656, 49.2036819458, -1.28082489967, 1.9, -1, 1.9, -1
2789.34399414, 4365.41015625, 49.2041931152, -1.28056120872, 1.9, -1, 1.9, -1
2789.34838867, 4365.39404297, 49.2044868469, -1.28026366234, 1.9, -1, 1.9, -1
2789.34912109, 4365.38964844, 49.2046127319, -1.27997469902, 1.9, -1, 1.9, -1
2789.34863281, 4365.390625, 49.2049674988, -1.27969050407, 1.9, -1, 1.9, -1
2789.34814453, 4365.39257812, 49.2054786682, -1.27947354317, 1.9, -1, 1.9, -1
2789.34814453, 4365.39306641, 49.2059326172, -1.27939343452, 1.9, -1, 1.9, -1
2789.34814453, 4365.39306641, 49.2061805725, -1.27937102318, 1.9, -1, 1.9, -1
2789.34814453, 4365.39306641, 49.2062530518, -1.2793776989, 1.9, -1, 1.9, -1
2789.34814453, 4365.39306641, 49.2062110901, -1.27936959267, 1.9, -1, 1.9, -1
2789.34814453, 4365.39306641, 49.2061576843, -1.27936005592, 1.9, -1, 1.9, -1
2789.34814453, 4365.39306641, 49.2061157227, -1.27935194969, 1.9, -1, 1.9, -1
2789.34814453, 4365.39306641, 49.2061157227, -1.27935194969, 1.9, -1, 1.9, -1
2789.34814453, 4365.39306641, 49.2061157227, -1.27935194969, 1.9, -1, 1.9, -1
2789.34814453, 4365.39306641, 49.2061157227, -1.27935194969, 1.9, -1, 1.9, -1
2789.34814453, 4365.39306641, 49.2061157227, -1.27935194969, 1.9, -1, 1.9, -1
2789.34814453, 4365.39306641, 49.2061157227, -1.27935194969, 1.9, -1, 1.9, -1
2789.34814453, 4365.39306641, 49.2061157227, -1.27935194969, 1.9, -1, 1.9, -1
2789.34814453, 4365.39306641, 49.2061157227, -1.27935194969, 1.9, -1, 1.9, -1
2789.34814453, 4365.39306641, 49.2061157227, -1.27935194969, 1.9, -1, 1.9, -1
2789.34814453, 4365.39306641, 49.2061157227, -1.27935194969, 1.9, -1, 1.9, -1
2789.34814453, 4365.39306641, 49.2061157227, -1.27935194969, 1.9, -1, 1.9, -1
2789.34814453, 4365.39306641, 49.2061157227, -1.27935194969, 1.9, -1, 1.9, -1
2789.34814453, 4365.39306641, 49.2061157227, -1.27935194969, 1.9, -1, 1.9, -1
2789.34814453, 4365.39306641, 49.2061157227, -1.27935194969, 1.9, -1, 1.9, -1
2789.34814453, 4365.39306641, 49.2061157227, -1.27935194969, 1.9, -1, 1.9, -1
2789.34814453, 4365.39306641, 49.2061157227, -1.27935194969, 1.9, -1, 1.9, -1
2789.34814453, 4365.39306641, 49.2061157227, -1.27935194969, 1.9, -1, 1.9, -1
2789.34814453, 4365.39306641, 49.2061157227, -1.27935194969, 1.9, -1, 1.9, -1
2789.34814453, 4365.39306641, 49.2061157227, -1.27935194969, 1.9, -1, 1.9, -1
2789.34814453, 4365.39306641, 49.2061157227, -1.27935194969, 1.9, -1, 1.9, -1
2789.34814453, 4365.39306641, 49.2061157227, -1.27935194969, 1.9, -1, 1.9, -1
2789.34814453, 4365.39306641, 49.2061157227, -1.27935194969, 1.9, -1, 1.9, -1
2789.34814453, 4365.39306641, 49.2061157227, -1.27935194969, 1.9, -1, 1.9, -1
2789.34814453, 4365.39306641, 49.2061157227, -1.27935194969, 1.9, -1, 1.9, -1
