x,y,z,theta,dist_l,conf_l,dist_r,conf_r
2799.98681641, 4336.27312982, 0.0, -1.22072753429, 2.80001645088, -1, 2.80001645088, -1
2800.08681641, 4335.9992371, 0.0, -1.22072753429, 2.80001645088, -1, 2.80001645088, -1
2800.18681641, 4335.72534438, 0.0, -1.22072753429, 2.80001645088, -1, 2.80001645088, -1
2800.28681641, 4335.45145166, 0.0, -1.22072753429, 2.80001645088, -1, 2.80001645088, -1
2800.38681641, 4335.17755894, 0.0, -1.22072753429, 2.80001645088, -1, 2.80001645088, -1
2800.48681641, 4334.90366622, 0.0, -1.22072753429, 2.80001645088, -1, 2.80001645088, -1
2800.58681641, 4334.6297735, 0.0, -1.22072753429, 2.80001645088, -1, 2.80001645088, -1
2800.68681641, 4334.35588078, 0.0, -1.22072753429, 2.80001645088, -1, 2.80001645088, -1
2800.78681641, 4334.08198807, 0.0, -1.22072753429, 2.80001645088, -1, 2.80001645088, -1
2800.88681641, 4333.80809535, 0.0, -1.22072753429, 2.80001645088, -1, 2.80001645088, -1
2800.98681641, 4333.53420263, 0.0, -1.22072753429, 2.80001645088, -1, 2.80001645088, -1
2801.08681641, 4333.26030991, 0.0, -1.22072753429, 2.80001645088, -1, 2.80001645088, -1
2801.18681641, 4332.98641719, 0.0, -1.22072753429, 2.80001645088, -1, 2.80001645088, -1
2801.28681641, 4332.71252447, 0.0, -1.22072753429, 2.80001645088, -1, 2.80001645088, -1
2801.38681641, 4332.43863175, 0.0, -1.22072753429, 2.80001645088, -1, 2.80001645088, -1
2801.48681641, 4332.16473903, 0.0, -1.22072753429, 2.80001645088, -1, 2.80001645088, -1
2801.58681641, 4331.89084631, 0.0, -1.22072753429, 2.80001645088, -1, 2.80001645088, -1
2801.68681641, 4331.61695359, 0.0, -1.22072753429, 2.80001645088, -1, 2.80001645088, -1
2801.78681641, 4331.34306087, 0.0, -1.22072753429, 2.80001645088, -1, 2.80001645088, -1
2801.88681641, 4331.06916815, 0.0, -1.22072753429, 2.80001645088, -1, 2.80001645088, -1
2801.98681641, 4330.79527543, 0.0, -1.22072753429, 2.80001645088, -1, 2.80001645088, -1
2802.08681641, 4330.52138271, 0.0, -1.22072753429, 2.80001645088, -1, 2.80001645088, -1
2802.18681641, 4330.24748999, 0.0, -1.22072753429, 2.80001645088, -1, 2.80001645088, -1
2802.28681641, 4329.97359727, 0.0, -1.22072753429, 2.80001645088, -1, 2.80001645088, -1
2802.38681641, 4329.69970455, 0.0, -1.22072753429, 2.80001645088, -1, 2.80001645088, -1
2802.48681641, 4329.42581184, 0.0, -1.22072753429, 2.80001645088, -1, 2.80001645088, -1
2802.58681641, 4329.15191912, 0.0, -1.22072753429, 2.80001645088, -1, 2.80001645088, -1
2802.68681641, 4328.8780264, 0.0, -1.22072753429, 2.80001645088, -1, 2.80001645088, -1
2802.78681641, 4328.60413368, 0.0, -1.22072753429, 2.80001645088, -1, 2.80001645088, -1
2802.88681641, 4328.33024096, 0.0, -1.22072753429, 2.80001645088, -1, 2.80001645088, -1
2802.98681641, 4328.05634824, 0.0, -1.22072753429, 2.80001645088, -1, 2.80001645088, -1
2803.08681641, 4327.78245552, 0.0, -1.22072753429, 2.80001645088, -1, 2.80001645088, -1
2803.18681641, 4327.5085628, 0.0, -1.22072753429, 2.80001645088, -1, 2.80001645088, -1
2803.28681641, 4327.23467008, 0.0, -1.22072753429, 2.80001645088, -1, 2.80001645088, -1
2803.38681641, 4326.96077736, 0.0, -1.22072753429, 2.80001645088, -1, 2.80001645088, -1
2803.48681641, 4326.68688464, 0.0, -1.22072753429, 2.80001645088, -1, 2.80001645088, -1
2803.58681641, 4326.41299192, 0.0, -1.22072753429, 2.80001645088, -1, 2.80001645088, -1
2803.68681641, 4326.1390992, 0.0, -1.22072753429, 2.80001645088, -1, 2.80001645088, -1
2803.78681641, 4325.86520648, 0.0, -1.22072753429, 2.80001645088, -1, 2.80001645088, -1
2803.88681641, 4325.59131376, 0.0, -1.22072753429, 2.80001645088, -1, 2.80001645088, -1
2803.98681641, 4325.31742104, 0.0, -1.22072753429, 2.80001645088, -1, 2.80001645088, -1
2804.08681641, 4325.04352832, 0.0, -1.22072753429, 2.80001645088, -1, 2.80001645088, -1
2804.18681641, 4324.76963561, 0.0, -1.22072753429, 2.80001645088, -1, 2.80001645088, -1
2804.28681641, 4324.49574289, 0.0, -1.22072753429, 2.80001645088, -1, 2.80001645088, -1
2804.38681641, 4324.22185017, 0.0, -1.22072753429, 2.80001645088, -1, 2.80001645088, -1
2804.48681641, 4323.94795745, 0.0, -1.22072753429, 2.80001645088, -1, 2.80001645088, -1
2804.58681641, 4323.67406473, 0.0, -1.22072753429, 2.80001645088, -1, 2.80001645088, -1
2804.68681641, 4323.40017201, 0.0, -1.22072753429, 2.80001645088, -1, 2.80001645088, -1
2804.78681641, 4323.12627929, 0.0, -1.22072753429, 2.80001645088, -1, 2.80001645088, -1
2804.84326172, 4322.97167969, 0.0, -1.21858491127, 2.79998855591, -1, 2.79998855591, -1
2804.94326172, 4322.69959794, 0.0, -1.21858491127, 2.79998855591, -1, 2.79998855591, -1
2805.04326172, 4322.4275162, 0.0, -1.21858491127, 2.79998855591, -1, 2.79998855591, -1
2805.14326172, 4322.15543445, 0.0, -1.21858491127, 2.79998855591, -1, 2.79998855591, -1
2805.24326172, 4321.8833527, 0.0, -1.21858491127, 2.79998855591, -1, 2.79998855591, -1
2805.34326172, 4321.61127096, 0.0, -1.21858491127, 2.79998855591, -1, 2.79998855591, -1
2805.44326172, 4321.33918921, 0.0, -1.21858491127, 2.79998855591, -1, 2.79998855591, -1
2805.54326172, 4321.06710747, 0.0, -1.21858491127, 2.79998855591, -1, 2.79998855591, -1
2805.64326172, 4320.79502572, 0.0, -1.21858491127, 2.79998855591, -1, 2.79998855591, -1
2805.74326172, 4320.52294398, 0.0, -1.21858491127, 2.79998855591, -1, 2.79998855591, -1
2805.84326172, 4320.25086223, 0.0, -1.21858491127, 2.79998855591, -1, 2.79998855591, -1
2805.94326172, 4319.97878048, 0.0, -1.21858491127, 2.79998855591, -1, 2.79998855591, -1
2806.04326172, 4319.70669874, 0.0, -1.21858491127, 2.79998855591, -1, 2.79998855591, -1
2806.14326172, 4319.43461699, 0.0, -1.21858491127, 2.79998855591, -1, 2.79998855591, -1
2806.24326172, 4319.16253525, 0.0, -1.21858491127, 2.79998855591, -1, 2.79998855591, -1
2806.34326172, 4318.8904535, 0.0, -1.21858491127, 2.79998855591, -1, 2.79998855591, -1
2806.44326172, 4318.61837176, 0.0, -1.21858491127, 2.79998855591, -1, 2.79998855591, -1
2806.54326172, 4318.34629001, 0.0, -1.21858491127, 2.79998855591, -1, 2.79998855591, -1
2806.64326172, 4318.07420826, 0.0, -1.21858491127, 2.79998855591, -1, 2.79998855591, -1
2806.74326172, 4317.80212652, 0.0, -1.21858491127, 2.79998855591, -1, 2.79998855591, -1
2806.84326172, 4317.53004477, 0.0, -1.21858491127, 2.79998855591, -1, 2.79998855591, -1
2806.94326172, 4317.25796303, 0.0, -1.21858491127, 2.79998855591, -1, 2.79998855591, -1
2807.04326172, 4316.98588128, 0.0, -1.21858491127, 2.79998855591, -1, 2.79998855591, -1
2807.14326172, 4316.71379954, 0.0, -1.21858491127, 2.79998855591, -1, 2.79998855591, -1
2807.24326172, 4316.44171779, 0.0, -1.21858491127, 2.79998855591, -1, 2.79998855591, -1
2807.34326172, 4316.16963604, 0.0, -1.21858491127, 2.79998855591, -1, 2.79998855591, -1
2807.44326172, 4315.8975543, 0.0, -1.21858491127, 2.79998855591, -1, 2.79998855591, -1
2807.54326172, 4315.62547255, 0.0, -1.21858491127, 2.79998855591, -1, 2.79998855591, -1
2807.64326172, 4315.35339081, 0.0, -1.21858491127, 2.79998855591, -1, 2.79998855591, -1
2807.74326172, 4315.08130906, 0.0, -1.21858491127, 2.79998855591, -1, 2.79998855591, -1
2807.84326172, 4314.80922731, 0.0, -1.21858491127, 2.79998855591, -1, 2.79998855591, -1
2807.94326172, 4314.53714557, 0.0, -1.21858491127, 2.79998855591, -1, 2.79998855591, -1
2808.04326172, 4314.26506382, 0.0, -1.21858491127, 2.79998855591, -1, 2.79998855591, -1
2808.14326172, 4313.99298208, 0.0, -1.21858491127, 2.79998855591, -1, 2.79998855591, -1
2808.24326172, 4313.72090033, 0.0, -1.21858491127, 2.79998855591, -1, 2.79998855591, -1
2808.34326172, 4313.44881859, 0.0, -1.21858491127, 2.79998855591, -1, 2.79998855591, -1
2808.44326172, 4313.17673684, 0.0, -1.21858491127, 2.79998855591, -1, 2.79998855591, -1
2808.54326172, 4312.90465509, 0.0, -1.21858491127, 2.79998855591, -1, 2.79998855591, -1
2808.64326172, 4312.63257335, 0.0, -1.21858491127, 2.79998855591, -1, 2.79998855591, -1
2808.74326172, 4312.3604916, 0.0, -1.21858491127, 2.79998855591, -1, 2.79998855591, -1
2808.84326172, 4312.08840986, 0.0, -1.21858491127, 2.79998855591, -1, 2.79998855591, -1
2808.94326172, 4311.81632811, 0.0, -1.21858491127, 2.79998855591, -1, 2.79998855591, -1
2809.04326172, 4311.54424637, 0.0, -1.21858491127, 2.79998855591, -1, 2.79998855591, -1
2809.14326172, 4311.27216462, 0.0, -1.21858491127, 2.79998855591, -1, 2.79998855591, -1
2809.24326172, 4311.00008287, 0.0, -1.21858491127, 2.79998855591, -1, 2.79998855591, -1
2809.34326172, 4310.72800113, 0.0, -1.21858491127, 2.79998855591, -1, 2.79998855591, -1
2809.44326172, 4310.45591938, 0.0, -1.21858491127, 2.79998855591, -1, 2.79998855591, -1
2809.54326172, 4310.18383764, 0.0, -1.21858491127, 2.79998855591, -1, 2.79998855591, -1
2809.64326172, 4309.91175589, 0.0, -1.21858491127, 2.79998855591, -1, 2.79998855591, -1
2809.74326172, 4309.63967415, 0.0, -1.21858491127, 2.79998855591, -1, 2.79998855591, -1
2809.84326172, 4309.3675924, 0.0, -1.21858491127, 2.79998855591, -1, 2.79998855591, -1
2809.94326172, 4309.09551065, 0.0, -1.21858491127, 2.79998855591, -1, 2.79998855591, -1
2810.04326172, 4308.82342891, 0.0, -1.21858491127, 2.79998855591, -1, 2.79998855591, -1
2810.14326172, 4308.55134716, 0.0, -1.21858491127, 2.79998855591, -1, 2.79998855591, -1
2810.24326172, 4308.27926542, 0.0, -1.21858491127, 2.79998855591, -1, 2.79998855591, -1
2810.34326172, 4308.00718367, 0.0, -1.21858491127, 2.79998855591, -1, 2.79998855591, -1
2810.44326172, 4307.73510193, 0.0, -1.21858491127, 2.79998855591, -1, 2.79998855591, -1
2810.54326172, 4307.46302018, 0.0, -1.21858491127, 2.79998855591, -1, 2.79998855591, -1
2810.64326172, 4307.19093843, 0.0, -1.21858491127, 2.79998855591, -1, 2.79998855591, -1
2810.74326172, 4306.91885669, 0.0, -1.21858491127, 2.79998855591, -1, 2.79998855591, -1
2810.84326172, 4306.64677494, 0.0, -1.21858491127, 2.79998855591, -1, 2.79998855591, -1
2810.94326172, 4306.3746932, 0.0, -1.21858491127, 2.79998855591, -1, 2.79998855591, -1
2811.04326172, 4306.10261145, 0.0, -1.21858491127, 2.79998855591, -1, 2.79998855591, -1
2811.14326172, 4305.8305297, 0.0, -1.21858491127, 2.79998855591, -1, 2.79998855591, -1
2811.24326172, 4305.55844796, 0.0, -1.21858491127, 2.79998855591, -1, 2.79998855591, -1
2811.34326172, 4305.28636621, 0.0, -1.21858491127, 2.79998855591, -1, 2.79998855591, -1
2811.44326172, 4305.01428447, 0.0, -1.21858491127, 2.79998855591, -1, 2.79998855591, -1
2811.54326172, 4304.74220272, 0.0, -1.21858491127, 2.79998855591, -1, 2.79998855591, -1
2811.64326172, 4304.47012098, 0.0, -1.21858491127, 2.79998855591, -1, 2.79998855591, -1
2811.74326172, 4304.19803923, 0.0, -1.21858491127, 2.79998855591, -1, 2.79998855591, -1
2811.84326172, 4303.92595748, 0.0, -1.21858491127, 2.79998855591, -1, 2.79998855591, -1
2811.94326172, 4303.65387574, 0.0, -1.21858491127, 2.79998855591, -1, 2.79998855591, -1
2812.04326172, 4303.38179399, 0.0, -1.21858491127, 2.79998855591, -1, 2.79998855591, -1
2812.14326172, 4303.10971225, 0.0, -1.21858491127, 2.79998855591, -1, 2.79998855591, -1
2812.24326172, 4302.8376305, 0.0, -1.21858491127, 2.79998855591, -1, 2.79998855591, -1
2812.34326172, 4302.56554876, 0.0, -1.21858491127, 2.79998855591, -1, 2.79998855591, -1
2812.44326172, 4302.29346701, 0.0, -1.21858491127, 2.79998855591, -1, 2.79998855591, -1
2812.54326172, 4302.02138526, 0.0, -1.21858491127, 2.79998855591, -1, 2.79998855591, -1
2812.64326172, 4301.74930352, 0.0, -1.21858491127, 2.79998855591, -1, 2.79998855591, -1
2812.74326172, 4301.47722177, 0.0, -1.21858491127, 2.79998855591, -1, 2.79998855591, -1
2812.84326172, 4301.20514003, 0.0, -1.21858491127, 2.79998855591, -1, 2.79998855591, -1
2812.94326172, 4300.93305828, 0.0, -1.21858491127, 2.79998855591, -1, 2.79998855591, -1
2813.04326172, 4300.66097654, 0.0, -1.21858491127, 2.79998855591, -1, 2.79998855591, -1
2813.14326172, 4300.38889479, 0.0, -1.21858491127, 2.79998855591, -1, 2.79998855591, -1
2813.24326172, 4300.11681304, 0.0, -1.21858491127, 2.79998855591, -1, 2.79998855591, -1
2813.30126953, 4299.95898438, 0.0, -1.20612361244, 2.79975943565, -1, 2.79975943565, -1
2813.40126953, 4299.6970308, 0.0, -1.20612361244, 2.79975943565, -1, 2.79975943565, -1
2813.50126953, 4299.43507722, 0.0, -1.20612361244, 2.79975943565, -1, 2.79975943565, -1
2813.60126953, 4299.17312364, 0.0, -1.20612361244, 2.79975943565, -1, 2.79975943565, -1
2813.70126953, 4298.91117007, 0.0, -1.20612361244, 2.79975943565, -1, 2.79975943565, -1
2813.80126953, 4298.64921649, 0.0, -1.20612361244, 2.79975943565, -1, 2.79975943565, -1
2813.90126953, 4298.38726291, 0.0, -1.20612361244, 2.79975943565, -1, 2.79975943565, -1
2814.00126953, 4298.12530934, 0.0, -1.20612361244, 2.79975943565, -1, 2.79975943565, -1
2814.10126953, 4297.86335576, 0.0, -1.20612361244, 2.79975943565, -1, 2.79975943565, -1
2814.20126953, 4297.60140218, 0.0, -1.20612361244, 2.79975943565, -1, 2.79975943565, -1
2814.30126953, 4297.33944861, 0.0, -1.20612361244, 2.79975943565, -1, 2.79975943565, -1
2814.40126953, 4297.07749503, 0.0, -1.20612361244, 2.79975943565, -1, 2.79975943565, -1
2814.50126953, 4296.81554145, 0.0, -1.20612361244, 2.79975943565, -1, 2.79975943565, -1
2814.60126953, 4296.55358788, 0.0, -1.20612361244, 2.79975943565, -1, 2.79975943565, -1
2814.70126953, 4296.2916343, 0.0, -1.20612361244, 2.79975943565, -1, 2.79975943565, -1
2814.80126953, 4296.02968072, 0.0, -1.20612361244, 2.79975943565, -1, 2.79975943565, -1
2814.90126953, 4295.76772715, 0.0, -1.20612361244, 2.79975943565, -1, 2.79975943565, -1
2815.00126953, 4295.50577357, 0.0, -1.20612361244, 2.79975943565, -1, 2.79975943565, -1
2815.10126953, 4295.24381999, 0.0, -1.20612361244, 2.79975943565, -1, 2.79975943565, -1
2815.20126953, 4294.98186642, 0.0, -1.20612361244, 2.79975943565, -1, 2.79975943565, -1
2815.30126953, 4294.71991284, 0.0, -1.20612361244, 2.79975943565, -1, 2.79975943565, -1
2815.40126953, 4294.45795926, 0.0, -1.20612361244, 2.79975943565, -1, 2.79975943565, -1
2815.50126953, 4294.19600569, 0.0, -1.20612361244, 2.79975943565, -1, 2.79975943565, -1
2815.60126953, 4293.93405211, 0.0, -1.20612361244, 2.79975943565, -1, 2.79975943565, -1
2815.70126953, 4293.67209853, 0.0, -1.20612361244, 2.79975943565, -1, 2.79975943565, -1
2815.80126953, 4293.41014496, 0.0, -1.20612361244, 2.79975943565, -1, 2.79975943565, -1
2815.90126953, 4293.14819138, 0.0, -1.20612361244, 2.79975943565, -1, 2.79975943565, -1
2816.00126953, 4292.8862378, 0.0, -1.20612361244, 2.79975943565, -1, 2.79975943565, -1
2816.10126953, 4292.62428423, 0.0, -1.20612361244, 2.79975943565, -1, 2.79975943565, -1
2816.20126953, 4292.36233065, 0.0, -1.20612361244, 2.79975943565, -1, 2.79975943565, -1
2816.30126953, 4292.10037707, 0.0, -1.20612361244, 2.79975943565, -1, 2.79975943565, -1
2816.40126953, 4291.8384235, 0.0, -1.20612361244, 2.79975943565, -1, 2.79975943565, -1
2816.50126953, 4291.57646992, 0.0, -1.20612361244, 2.79975943565, -1, 2.79975943565, -1
2816.60126953, 4291.31451634, 0.0, -1.20612361244, 2.79975943565, -1, 2.79975943565, -1
2816.70126953, 4291.05256277, 0.0, -1.20612361244, 2.79975943565, -1, 2.79975943565, -1
2816.80126953, 4290.79060919, 0.0, -1.20612361244, 2.79975943565, -1, 2.79975943565, -1
2816.90126953, 4290.52865561, 0.0, -1.20612361244, 2.79975943565, -1, 2.79975943565, -1
2817.00126953, 4290.26670204, 0.0, -1.20612361244, 2.79975943565, -1, 2.79975943565, -1
2817.10126953, 4290.00474846, 0.0, -1.20612361244, 2.79975943565, -1, 2.79975943565, -1
2817.20126953, 4289.74279488, 0.0, -1.20612361244, 2.79975943565, -1, 2.79975943565, -1
2817.30126953, 4289.48084131, 0.0, -1.20612361244, 2.79975943565, -1, 2.79975943565, -1
2817.40126953, 4289.21888773, 0.0, -1.20612361244, 2.79975943565, -1, 2.79975943565, -1
2817.50126953, 4288.95693415, 0.0, -1.20612361244, 2.79975943565, -1, 2.79975943565, -1
2817.60126953, 4288.69498058, 0.0, -1.20612361244, 2.79975943565, -1, 2.79975943565, -1
2817.70126953, 4288.433027, 0.0, -1.20612361244, 2.79975943565, -1, 2.79975943565, -1
2817.80126953, 4288.17107342, 0.0, -1.20612361244, 2.79975943565, -1, 2.79975943565, -1
2817.90126953, 4287.90911985, 0.0, -1.20612361244, 2.79975943565, -1, 2.79975943565, -1
2818.00126953, 4287.64716627, 0.0, -1.20612361244, 2.79975943565, -1, 2.79975943565, -1
2818.10126953, 4287.38521269, 0.0, -1.20612361244, 2.79975943565, -1, 2.79975943565, -1
2818.20126953, 4287.12325912, 0.0, -1.20612361244, 2.79975943565, -1, 2.79975943565, -1
2818.30126953, 4286.86130554, 0.0, -1.20612361244, 2.79975943565, -1, 2.79975943565, -1
2818.40126953, 4286.59935196, 0.0, -1.20612361244, 2.79975943565, -1, 2.79975943565, -1
2818.50126953, 4286.33739839, 0.0, -1.20612361244, 2.79975943565, -1, 2.79975943565, -1
2818.60126953, 4286.07544481, 0.0, -1.20612361244, 2.79975943565, -1, 2.79975943565, -1
2818.70126953, 4285.81349123, 0.0, -1.20612361244, 2.79975943565, -1, 2.79975943565, -1
2818.80126953, 4285.55153766, 0.0, -1.20612361244, 2.79975943565, -1, 2.79975943565, -1
2818.90126953, 4285.28958408, 0.0, -1.20612361244, 2.79975943565, -1, 2.79975943565, -1
2819.00126953, 4285.0276305, 0.0, -1.20612361244, 2.79975943565, -1, 2.79975943565, -1
2819.10126953, 4284.76567693, 0.0, -1.20612361244, 2.79975943565, -1, 2.79975943565, -1
2819.20126953, 4284.50372335, 0.0, -1.20612361244, 2.79975943565, -1, 2.79975943565, -1
2819.30126953, 4284.24176977, 0.0, -1.20612361244, 2.79975943565, -1, 2.79975943565, -1
2819.40126953, 4283.9798162, 0.0, -1.20612361244, 2.79975943565, -1, 2.79975943565, -1
2819.50126953, 4283.71786262, 0.0, -1.20612361244, 2.79975943565, -1, 2.79975943565, -1
2819.60126953, 4283.45590904, 0.0, -1.20612361244, 2.79975943565, -1, 2.79975943565, -1
2819.70126953, 4283.19395547, 0.0, -1.20612361244, 2.79975943565, -1, 2.79975943565, -1
2819.80126953, 4282.93200189, 0.0, -1.20612361244, 2.79975943565, -1, 2.79975943565, -1
2819.90126953, 4282.67004831, 0.0, -1.20612361244, 2.79975943565, -1, 2.79975943565, -1
2820.00126953, 4282.40809474, 0.0, -1.20612361244, 2.79975943565, -1, 2.79975943565, -1
2820.10126953, 4282.14614116, 0.0, -1.20612361244, 2.79975943565, -1, 2.79975943565, -1
2820.20126953, 4281.88418758, 0.0, -1.20612361244, 2.79975943565, -1, 2.79975943565, -1
2820.30126953, 4281.622234, 0.0, -1.20612361244, 2.79975943565, -1, 2.79975943565, -1
2820.40126953, 4281.36028043, 0.0, -1.20612361244, 2.79975943565, -1, 2.79975943565, -1
2820.50126953, 4281.09832685, 0.0, -1.20612361244, 2.79975943565, -1, 2.79975943565, -1
2820.60126953, 4280.83637327, 0.0, -1.20612361244, 2.79975943565, -1, 2.79975943565, -1
2820.70126953, 4280.5744197, 0.0, -1.20612361244, 2.79975943565, -1, 2.79975943565, -1
2820.80126953, 4280.31246612, 0.0, -1.20612361244, 2.79975943565, -1, 2.79975943565, -1
2820.90126953, 4280.05051254, 0.0, -1.20612361244, 2.79975943565, -1, 2.79975943565, -1
2821.00126953, 4279.78855897, 0.0, -1.20612361244, 2.79975943565, -1, 2.79975943565, -1
2821.10126953, 4279.52660539, 0.0, -1.20612361244, 2.79975943565, -1, 2.79975943565, -1
2821.20126953, 4279.26465181, 0.0, -1.20612361244, 2.79975943565, -1, 2.79975943565, -1
2821.30126953, 4279.00269824, 0.0, -1.20612361244, 2.79975943565, -1, 2.79975943565, -1
2821.40126953, 4278.74074466, 0.0, -1.20612361244, 2.79975943565, -1, 2.79975943565, -1
2821.50126953, 4278.47879108, 0.0, -1.20612361244, 2.79975943565, -1, 2.79975943565, -1
2821.60126953, 4278.21683751, 0.0, -1.20612361244, 2.79975943565, -1, 2.79975943565, -1
2821.70126953, 4277.95488393, 0.0, -1.20612361244, 2.79975943565, -1, 2.79975943565, -1
2821.80126953, 4277.69293035, 0.0, -1.20612361244, 2.79975943565, -1, 2.79975943565, -1
2821.90126953, 4277.43097678, 0.0, -1.20612361244, 2.79975943565, -1, 2.79975943565, -1
2822.00126953, 4277.1690232, 0.0, -1.20612361244, 2.79975943565, -1, 2.79975943565, -1
2822.04174805, 4277.06298828, 0.0, -1.19364402601, 2.79997401237, -1, 2.79997401237, -1
2822.14174805, 4276.810536, 0.0, -1.19364402601, 2.79997401237, -1, 2.79997401237, -1
2822.24174805, 4276.55808373, 0.0, -1.19364402601, 2.79997401237, -1, 2.79997401237, -1
2822.34174805, 4276.30563145, 0.0, -1.19364402601, 2.79997401237, -1, 2.79997401237, -1
2822.44174805, 4276.05317917, 0.0, -1.19364402601, 2.79997401237, -1, 2.79997401237, -1
2822.54174805, 4275.80072689, 0.0, -1.19364402601, 2.79997401237, -1, 2.79997401237, -1
2822.64174805, 4275.54827462, 0.0, -1.19364402601, 2.79997401237, -1, 2.79997401237, -1
2822.74174805, 4275.29582234, 0.0, -1.19364402601, 2.79997401237, -1, 2.79997401237, -1
2822.84174805, 4275.04337006, 0.0, -1.19364402601, 2.79997401237, -1, 2.79997401237, -1
2822.94174805, 4274.79091779, 0.0, -1.19364402601, 2.79997401237, -1, 2.79997401237, -1
2823.04174805, 4274.53846551, 0.0, -1.19364402601, 2.79997401237, -1, 2.79997401237, -1
2823.14174805, 4274.28601323, 0.0, -1.19364402601, 2.79997401237, -1, 2.79997401237, -1
2823.24174805, 4274.03356095, 0.0, -1.19364402601, 2.79997401237, -1, 2.79997401237, -1
2823.34174805, 4273.78110868, 0.0, -1.19364402601, 2.79997401237, -1, 2.79997401237, -1
2823.44174805, 4273.5286564, 0.0, -1.19364402601, 2.79997401237, -1, 2.79997401237, -1
2823.54174805, 4273.27620412, 0.0, -1.19364402601, 2.79997401237, -1, 2.79997401237, -1
2823.64174805, 4273.02375184, 0.0, -1.19364402601, 2.79997401237, -1, 2.79997401237, -1
2823.74174805, 4272.77129957, 0.0, -1.19364402601, 2.79997401237, -1, 2.79997401237, -1
2823.84174805, 4272.51884729, 0.0, -1.19364402601, 2.79997401237, -1, 2.79997401237, -1
2823.94174805, 4272.26639501, 0.0, -1.19364402601, 2.79997401237, -1, 2.79997401237, -1
2824.04174805, 4272.01394273, 0.0, -1.19364402601, 2.79997401237, -1, 2.79997401237, -1
