x,y,z,theta,dist_l,conf_l,dist_r,conf_r
2838.61425781, 4306.00488281, 0.0, 2.0431836987, 2.80000214577, -1, 2.80000214577, -1
2838.56316052, 4306.10488281, 0.0, 2.0431836987, 2.80000214577, -1, 2.80000214577, -1
2838.51206323, 4306.20488281, 0.0, 2.0431836987, 2.80000214577, -1, 2.80000214577, -1
2838.46096593, 4306.30488281, 0.0, 2.0431836987, 2.80000214577, -1, 2.80000214577, -1
2838.40986864, 4306.40488281, 0.0, 2.0431836987, 2.80000214577, -1, 2.80000214577, -1
2838.35877135, 4306.50488281, 0.0, 2.0431836987, 2.80000214577, -1, 2.80000214577, -1
2838.30767405, 4306.60488281, 0.0, 2.0431836987, 2.80000214577, -1, 2.80000214577, -1
2838.25657676, 4306.70488281, 0.0, 2.0431836987, 2.80000214577, -1, 2.80000214577, -1
2838.20547947, 4306.80488281, 0.0, 2.0431836987, 2.80000214577, -1, 2.80000214577, -1
2838.15438217, 4306.90488281, 0.0, 2.0431836987, 2.80000214577, -1, 2.80000214577, -1
2838.10328488, 4307.00488281, 0.0, 2.0431836987, 2.80000214577, -1, 2.80000214577, -1
2838.05218759, 4307.10488281, 0.0, 2.0431836987, 2.80000214577, -1, 2.80000214577, -1
2838.00109029, 4307.20488281, 0.0, 2.0431836987, 2.80000214577, -1, 2.80000214577, -1
2837.949993, 4307.30488281, 0.0, 2.0431836987, 2.80000214577, -1, 2.80000214577, -1
2837.89889571, 4307.40488281, 0.0, 2.0431836987, 2.80000214577, -1, 2.80000214577, -1
2837.84779841, 4307.50488281, 0.0, 2.0431836987, 2.80000214577, -1, 2.80000214577, -1
2837.79670112, 4307.60488281, 0.0, 2.0431836987, 2.80000214577, -1, 2.80000214577, -1
2837.74560383, 4307.70488281, 0.0, 2.0431836987, 2.80000214577, -1, 2.80000214577, -1
2837.69450653, 4307.80488281, 0.0, 2.0431836987, 2.80000214577, -1, 2.80000214577, -1
2837.64340924, 4307.90488281, 0.0, 2.0431836987, 2.80000214577, -1, 2.80000214577, -1
2837.59231195, 4308.00488281, 0.0, 2.0431836987, 2.80000214577, -1, 2.80000214577, -1
2837.54121465, 4308.10488281, 0.0, 2.0431836987, 2.80000214577, -1, 2.80000214577, -1
2837.49011736, 4308.20488281, 0.0, 2.0431836987, 2.80000214577, -1, 2.80000214577, -1
2837.43902007, 4308.30488281, 0.0, 2.0431836987, 2.80000214577, -1, 2.80000214577, -1
2837.38792277, 4308.40488281, 0.0, 2.0431836987, 2.80000214577, -1, 2.80000214577, -1
2837.33682548, 4308.50488281, 0.0, 2.0431836987, 2.80000214577, -1, 2.80000214577, -1
2837.28572819, 4308.60488281, 0.0, 2.0431836987, 2.80000214577, -1, 2.80000214577, -1
2837.23463089, 4308.70488281, 0.0, 2.0431836987, 2.80000214577, -1, 2.80000214577, -1
2837.1835336, 4308.80488281, 0.0, 2.0431836987, 2.80000214577, -1, 2.80000214577, -1
2837.13243631, 4308.90488281, 0.0, 2.0431836987, 2.80000214577, -1, 2.80000214577, -1
2837.08133901, 4309.00488281, 0.0, 2.0431836987, 2.80000214577, -1, 2.80000214577, -1
2837.03024172, 4309.10488281, 0.0, 2.0431836987, 2.80000214577, -1, 2.80000214577, -1
2836.97914443, 4309.20488281, 0.0, 2.0431836987, 2.80000214577, -1, 2.80000214577, -1
2836.92804713, 4309.30488281, 0.0, 2.0431836987, 2.80000214577, -1, 2.80000214577, -1
2836.87694984, 4309.40488281, 0.0, 2.0431836987, 2.80000214577, -1, 2.80000214577, -1
2836.82585255, 4309.50488281, 0.0, 2.0431836987, 2.80000214577, -1, 2.80000214577, -1
2836.77475525, 4309.60488281, 0.0, 2.0431836987, 2.80000214577, -1, 2.80000214577, -1
2836.72365796, 4309.70488281, 0.0, 2.0431836987, 2.80000214577, -1, 2.80000214577, -1
2836.67256067, 4309.80488281, 0.0, 2.0431836987, 2.80000214577, -1, 2.80000214577, -1
2836.62146337, 4309.90488281, 0.0, 2.0431836987, 2.80000214577, -1, 2.80000214577, -1
2836.57036608, 4310.00488281, 0.0, 2.0431836987, 2.80000214577, -1, 2.80000214577, -1
2836.51926879, 4310.10488281, 0.0, 2.0431836987, 2.80000214577, -1, 2.80000214577, -1
2836.46817149, 4310.20488281, 0.0, 2.0431836987, 2.80000214577, -1, 2.80000214577, -1
2836.4170742, 4310.30488281, 0.0, 2.0431836987, 2.80000214577, -1, 2.80000214577, -1
2836.36597691, 4310.40488281, 0.0, 2.0431836987, 2.80000214577, -1, 2.80000214577, -1
2836.31487961, 4310.50488281, 0.0, 2.0431836987, 2.80000214577, -1, 2.80000214577, -1
2836.26378232, 4310.60488281, 0.0, 2.0431836987, 2.80000214577, -1, 2.80000214577, -1
2836.21268503, 4310.70488281, 0.0, 2.0431836987, 2.80000214577, -1, 2.80000214577, -1
2836.16158773, 4310.80488281, 0.0, 2.0431836987, 2.80000214577, -1, 2.80000214577, -1
2836.11049044, 4310.90488281, 0.0, 2.0431836987, 2.80000214577, -1, 2.80000214577, -1
2836.05939315, 4311.00488281, 0.0, 2.0431836987, 2.80000214577, -1, 2.80000214577, -1
2836.00829585, 4311.10488281, 0.0, 2.0431836987, 2.80000214577, -1, 2.80000214577, -1
2835.95719856, 4311.20488281, 0.0, 2.0431836987, 2.80000214577, -1, 2.80000214577, -1
2835.90610127, 4311.30488281, 0.0, 2.0431836987, 2.80000214577, -1, 2.80000214577, -1
2835.88574219, 4311.34472656, 0.0, 1.59297137473, 1.90008144379, -1, 1.90008144379, -1
2835.88352432, 4311.44472656, 0.0, 1.59297137473, 1.90008144379, -1, 1.90008144379, -1
2835.88130645, 4311.54472656, 0.0, 1.59297137473, 1.90008144379, -1, 1.90008144379, -1
2835.87908858, 4311.64472656, 0.0, 1.59297137473, 1.90008144379, -1, 1.90008144379, -1
2835.87687071, 4311.74472656, 0.0, 1.59297137473, 1.90008144379, -1, 1.90008144379, -1
2835.87465285, 4311.84472656, 0.0, 1.59297137473, 1.90008144379, -1, 1.90008144379, -1
2835.87243498, 4311.94472656, 0.0, 1.59297137473, 1.90008144379, -1, 1.90008144379, -1
2835.87021711, 4312.04472656, 0.0, 1.59297137473, 1.90008144379, -1, 1.90008144379, -1
2835.86799924, 4312.14472656, 0.0, 1.59297137473, 1.90008144379, -1, 1.90008144379, -1
2835.86578137, 4312.24472656, 0.0, 1.59297137473, 1.90008144379, -1, 1.90008144379, -1
2835.8635635, 4312.34472656, 0.0, 1.59297137473, 1.90008144379, -1, 1.90008144379, -1
2835.86134564, 4312.44472656, 0.0, 1.59297137473, 1.90008144379, -1, 1.90008144379, -1
2835.85912777, 4312.54472656, 0.0, 1.59297137473, 1.90008144379, -1, 1.90008144379, -1
2835.8569099, 4312.64472656, 0.0, 1.59297137473, 1.90008144379, -1, 1.90008144379, -1
2835.85469203, 4312.74472656, 0.0, 1.59297137473, 1.90008144379, -1, 1.90008144379, -1
2835.85247416, 4312.84472656, 0.0, 1.59297137473, 1.90008144379, -1, 1.90008144379, -1
2835.85025629, 4312.94472656, 0.0, 1.59297137473, 1.90008144379, -1, 1.90008144379, -1
2835.84803843, 4313.04472656, 0.0, 1.59297137473, 1.90008144379, -1, 1.90008144379, -1
2835.84582056, 4313.14472656, 0.0, 1.59297137473, 1.90008144379, -1, 1.90008144379, -1
2835.84360269, 4313.24472656, 0.0, 1.59297137473, 1.90008144379, -1, 1.90008144379, -1
2835.84138482, 4313.34472656, 0.0, 1.59297137473, 1.90008144379, -1, 1.90008144379, -1
2835.83916695, 4313.44472656, 0.0, 1.59297137473, 1.90008144379, -1, 1.90008144379, -1
2835.83694908, 4313.54472656, 0.0, 1.59297137473, 1.90008144379, -1, 1.90008144379, -1
2835.83473122, 4313.64472656, 0.0, 1.59297137473, 1.90008144379, -1, 1.90008144379, -1
2835.83251335, 4313.74472656, 0.0, 1.59297137473, 1.90008144379, -1, 1.90008144379, -1
2835.83029548, 4313.84472656, 0.0, 1.59297137473, 1.90008144379, -1, 1.90008144379, -1
2835.82807761, 4313.94472656, 0.0, 1.59297137473, 1.90008144379, -1, 1.90008144379, -1
2835.82585974, 4314.04472656, 0.0, 1.59297137473, 1.90008144379, -1, 1.90008144379, -1
2835.82364187, 4314.14472656, 0.0, 1.59297137473, 1.90008144379, -1, 1.90008144379, -1
2835.82142401, 4314.24472656, 0.0, 1.59297137473, 1.90008144379, -1, 1.90008144379, -1
2835.81920614, 4314.34472656, 0.0, 1.59297137473, 1.90008144379, -1, 1.90008144379, -1
2835.81698827, 4314.44472656, 0.0, 1.59297137473, 1.90008144379, -1, 1.90008144379, -1
2835.81665039, 4314.45996094, 0.0, 1.89033631741, 2.80000214577, -1, 2.80000214577, -1
2835.7835625, 4314.55996094, 0.0, 1.89033631741, 2.80000214577, -1, 2.80000214577, -1
2835.7504746, 4314.65996094, 0.0, 1.89033631741, 2.80000214577, -1, 2.80000214577, -1
2835.7173867, 4314.75996094, 0.0, 1.89033631741, 2.80000214577, -1, 2.80000214577, -1
2835.68429881, 4314.85996094, 0.0, 1.89033631741, 2.80000214577, -1, 2.80000214577, -1
2835.65121091, 4314.95996094, 0.0, 1.89033631741, 2.80000214577, -1, 2.80000214577, -1
2835.61812302, 4315.05996094, 0.0, 1.89033631741, 2.80000214577, -1, 2.80000214577, -1
2835.58503512, 4315.15996094, 0.0, 1.89033631741, 2.80000214577, -1, 2.80000214577, -1
2835.55194723, 4315.25996094, 0.0, 1.89033631741, 2.80000214577, -1, 2.80000214577, -1
2835.51885933, 4315.35996094, 0.0, 1.89033631741, 2.80000214577, -1, 2.80000214577, -1
2835.48577143, 4315.45996094, 0.0, 1.89033631741, 2.80000214577, -1, 2.80000214577, -1
2835.45268354, 4315.55996094, 0.0, 1.89033631741, 2.80000214577, -1, 2.80000214577, -1
2835.41959564, 4315.65996094, 0.0, 1.89033631741, 2.80000214577, -1, 2.80000214577, -1
2835.38650775, 4315.75996094, 0.0, 1.89033631741, 2.80000214577, -1, 2.80000214577, -1
2835.35341985, 4315.85996094, 0.0, 1.89033631741, 2.80000214577, -1, 2.80000214577, -1
2835.32033196, 4315.95996094, 0.0, 1.89033631741, 2.80000214577, -1, 2.80000214577, -1
2835.28724406, 4316.05996094, 0.0, 1.89033631741, 2.80000214577, -1, 2.80000214577, -1
2835.25415617, 4316.15996094, 0.0, 1.89033631741, 2.80000214577, -1, 2.80000214577, -1
2835.22106827, 4316.25996094, 0.0, 1.89033631741, 2.80000214577, -1, 2.80000214577, -1
2835.18798037, 4316.35996094, 0.0, 1.89033631741, 2.80000214577, -1, 2.80000214577, -1
2835.15489248, 4316.45996094, 0.0, 1.89033631741, 2.80000214577, -1, 2.80000214577, -1
2835.12180458, 4316.55996094, 0.0, 1.89033631741, 2.80000214577, -1, 2.80000214577, -1
2835.08871669, 4316.65996094, 0.0, 1.89033631741, 2.80000214577, -1, 2.80000214577, -1
2835.05562879, 4316.75996094, 0.0, 1.89033631741, 2.80000214577, -1, 2.80000214577, -1
2835.0225409, 4316.85996094, 0.0, 1.89033631741, 2.80000214577, -1, 2.80000214577, -1
2834.989453, 4316.95996094, 0.0, 1.89033631741, 2.80000214577, -1, 2.80000214577, -1
2834.95636511, 4317.05996094, 0.0, 1.89033631741, 2.80000214577, -1, 2.80000214577, -1
2834.92327721, 4317.15996094, 0.0, 1.89033631741, 2.80000214577, -1, 2.80000214577, -1
2834.89018931, 4317.25996094, 0.0, 1.89033631741, 2.80000214577, -1, 2.80000214577, -1
2834.85710142, 4317.35996094, 0.0, 1.89033631741, 2.80000214577, -1, 2.80000214577, -1
2834.82401352, 4317.45996094, 0.0, 1.89033631741, 2.80000214577, -1, 2.80000214577, -1
2834.79092563, 4317.55996094, 0.0, 1.89033631741, 2.80000214577, -1, 2.80000214577, -1
2834.75783773, 4317.65996094, 0.0, 1.89033631741, 2.80000214577, -1, 2.80000214577, -1
2834.72474984, 4317.75996094, 0.0, 1.89033631741, 2.80000214577, -1, 2.80000214577, -1
2834.69166194, 4317.85996094, 0.0, 1.89033631741, 2.80000214577, -1, 2.80000214577, -1
2834.65857405, 4317.95996094, 0.0, 1.89033631741, 2.80000214577, -1, 2.80000214577, -1
2834.62548615, 4318.05996094, 0.0, 1.89033631741, 2.80000214577, -1, 2.80000214577, -1
2834.59239825, 4318.15996094, 0.0, 1.89033631741, 2.80000214577, -1, 2.80000214577, -1
2834.55931036, 4318.25996094, 0.0, 1.89033631741, 2.80000214577, -1, 2.80000214577, -1
2834.52622246, 4318.35996094, 0.0, 1.89033631741, 2.80000214577, -1, 2.80000214577, -1
2834.49313457, 4318.45996094, 0.0, 1.89033631741, 2.80000214577, -1, 2.80000214577, -1
2834.46004667, 4318.55996094, 0.0, 1.89033631741, 2.80000214577, -1, 2.80000214577, -1
2834.42695878, 4318.65996094, 0.0, 1.89033631741, 2.80000214577, -1, 2.80000214577, -1
2834.39387088, 4318.75996094, 0.0, 1.89033631741, 2.80000214577, -1, 2.80000214577, -1
2834.36078298, 4318.85996094, 0.0, 1.89033631741, 2.80000214577, -1, 2.80000214577, -1
2834.32769509, 4318.95996094, 0.0, 1.89033631741, 2.80000214577, -1, 2.80000214577, -1
2834.29460719, 4319.05996094, 0.0, 1.89033631741, 2.80000214577, -1, 2.80000214577, -1
2834.2615193, 4319.15996094, 0.0, 1.89033631741, 2.80000214577, -1, 2.80000214577, -1
2834.2284314, 4319.25996094, 0.0, 1.89033631741, 2.80000214577, -1, 2.80000214577, -1
2834.19534351, 4319.35996094, 0.0, 1.89033631741, 2.80000214577, -1, 2.80000214577, -1
2834.16225561, 4319.45996094, 0.0, 1.89033631741, 2.80000214577, -1, 2.80000214577, -1
2834.12916772, 4319.55996094, 0.0, 1.89033631741, 2.80000214577, -1, 2.80000214577, -1
2834.09607982, 4319.65996094, 0.0, 1.89033631741, 2.80000214577, -1, 2.80000214577, -1
2834.06299192, 4319.75996094, 0.0, 1.89033631741, 2.80000214577, -1, 2.80000214577, -1
2834.02990403, 4319.85996094, 0.0, 1.89033631741, 2.80000214577, -1, 2.80000214577, -1
2833.99681613, 4319.95996094, 0.0, 1.89033631741, 2.80000214577, -1, 2.80000214577, -1
2833.96372824, 4320.05996094, 0.0, 1.89033631741, 2.80000214577, -1, 2.80000214577, -1
2833.93064034, 4320.15996094, 0.0, 1.89033631741, 2.80000214577, -1, 2.80000214577, -1
2833.89755245, 4320.25996094, 0.0, 1.89033631741, 2.80000214577, -1, 2.80000214577, -1
2833.86446455, 4320.35996094, 0.0, 1.89033631741, 2.80000214577, -1, 2.80000214577, -1
2833.83137666, 4320.45996094, 0.0, 1.89033631741, 2.80000214577, -1, 2.80000214577, -1
2833.79828876, 4320.55996094, 0.0, 1.89033631741, 2.80000214577, -1, 2.80000214577, -1
2833.76520086, 4320.65996094, 0.0, 1.89033631741, 2.80000214577, -1, 2.80000214577, -1
2833.73211297, 4320.75996094, 0.0, 1.89033631741, 2.80000214577, -1, 2.80000214577, -1
2833.69902507, 4320.85996094, 0.0, 1.89033631741, 2.80000214577, -1, 2.80000214577, -1
2833.66593718, 4320.95996094, 0.0, 1.89033631741, 2.80000214577, -1, 2.80000214577, -1
2833.63284928, 4321.05996094, 0.0, 1.89033631741, 2.80000214577, -1, 2.80000214577, -1
2833.59976139, 4321.15996094, 0.0, 1.89033631741, 2.80000214577, -1, 2.80000214577, -1
2833.56667349, 4321.25996094, 0.0, 1.89033631741, 2.80000214577, -1, 2.80000214577, -1
2833.5335856, 4321.35996094, 0.0, 1.89033631741, 2.80000214577, -1, 2.80000214577, -1
2833.5004977, 4321.45996094, 0.0, 1.89033631741, 2.80000214577, -1, 2.80000214577, -1
2833.4674098, 4321.55996094, 0.0, 1.89033631741, 2.80000214577, -1, 2.80000214577, -1
2833.43432191, 4321.65996094, 0.0, 1.89033631741, 2.80000214577, -1, 2.80000214577, -1
2833.40123401, 4321.75996094, 0.0, 1.89033631741, 2.80000214577, -1, 2.80000214577, -1
2833.36814612, 4321.85996094, 0.0, 1.89033631741, 2.80000214577, -1, 2.80000214577, -1
2833.33505822, 4321.95996094, 0.0, 1.89033631741, 2.80000214577, -1, 2.80000214577, -1
2833.30197033, 4322.05996094, 0.0, 1.89033631741, 2.80000214577, -1, 2.80000214577, -1
2833.26888243, 4322.15996094, 0.0, 1.89033631741, 2.80000214577, -1, 2.80000214577, -1
2833.23579453, 4322.25996094, 0.0, 1.89033631741, 2.80000214577, -1, 2.80000214577, -1
2833.20270664, 4322.35996094, 0.0, 1.89033631741, 2.80000214577, -1, 2.80000214577, -1
2833.16961874, 4322.45996094, 0.0, 1.89033631741, 2.80000214577, -1, 2.80000214577, -1
2833.13653085, 4322.55996094, 0.0, 1.89033631741, 2.80000214577, -1, 2.80000214577, -1
2833.10344295, 4322.65996094, 0.0, 1.89033631741, 2.80000214577, -1, 2.80000214577, -1
2833.07035506, 4322.75996094, 0.0, 1.89033631741, 2.80000214577, -1, 2.80000214577, -1
2833.03726716, 4322.85996094, 0.0, 1.89033631741, 2.80000214577, -1, 2.80000214577, -1
2833.01904297, 4322.91503906, 0.0, 1.8902390075, 2.80000214577, -1, 2.80000214577, -1
2832.98596587, 4323.01503906, 0.0, 1.8902390075, 2.80000214577, -1, 2.80000214577, -1
2832.95288877, 4323.11503906, 0.0, 1.8902390075, 2.80000214577, -1, 2.80000214577, -1
2832.91981167, 4323.21503906, 0.0, 1.8902390075, 2.80000214577, -1, 2.80000214577, -1
2832.88673457, 4323.31503906, 0.0, 1.8902390075, 2.80000214577, -1, 2.80000214577, -1
2832.85365747, 4323.41503906, 0.0, 1.8902390075, 2.80000214577, -1, 2.80000214577, -1
2832.82058037, 4323.51503906, 0.0, 1.8902390075, 2.80000214577, -1, 2.80000214577, -1
2832.78750327, 4323.61503906, 0.0, 1.8902390075, 2.80000214577, -1, 2.80000214577, -1
2832.75442617, 4323.71503906, 0.0, 1.8902390075, 2.80000214577, -1, 2.80000214577, -1
2832.72134907, 4323.81503906, 0.0, 1.8902390075, 2.80000214577, -1, 2.80000214577, -1
2832.68827197, 4323.91503906, 0.0, 1.8902390075, 2.80000214577, -1, 2.80000214577, -1
2832.65519487, 4324.01503906, 0.0, 1.8902390075, 2.80000214577, -1, 2.80000214577, -1
2832.62211777, 4324.11503906, 0.0, 1.8902390075, 2.80000214577, -1, 2.80000214577, -1
2832.58904067, 4324.21503906, 0.0, 1.8902390075, 2.80000214577, -1, 2.80000214577, -1
2832.55596357, 4324.31503906, 0.0, 1.8902390075, 2.80000214577, -1, 2.80000214577, -1
2832.52288647, 4324.41503906, 0.0, 1.8902390075, 2.80000214577, -1, 2.80000214577, -1
2832.48980938, 4324.51503906, 0.0, 1.8902390075, 2.80000214577, -1, 2.80000214577, -1
2832.45673228, 4324.61503906, 0.0, 1.8902390075, 2.80000214577, -1, 2.80000214577, -1
2832.42365518, 4324.71503906, 0.0, 1.8902390075, 2.80000214577, -1, 2.80000214577, -1
2832.39057808, 4324.81503906, 0.0, 1.8902390075, 2.80000214577, -1, 2.80000214577, -1
2832.35750098, 4324.91503906, 0.0, 1.8902390075, 2.80000214577, -1, 2.80000214577, -1
2832.32442388, 4325.01503906, 0.0, 1.8902390075, 2.80000214577, -1, 2.80000214577, -1
